Subject ID:, Run Polar:, Run Ecc:, Run Bars:, Polar no. of cycles:, Polar cycle duration:, Eccentricity no. of cycles:, Eccentricity cycle duration:, Bar no. of sweeps:, Bar sweep duration:
Bars, No, No, Yes, 18, 42.667, 15, 51.333, 16, 20
Baseline Duration preceding and following stimualtion: 12 secs
Time, pa_cycle_count, time_through_pa_cycle, pa_angle, ecc_cycle_count, time_through_ecc_cycle, ecc_inner_rad, bar_sweep_count, time_through_bar_sweep, bar_drift_position, bar_orientation, fixation_orientation
302.26, 6, 34.81, 293,                              5, 33.47, 250,                              14, 9.99, 432, 315.0,                              45
302.31, 6, 34.85, 293,                              5, 33.51, 250,                              14, 10.04, 434, 315.0,                              45
302.36, 6, 34.9, 294,                              5, 33.56, 250,                              14, 10.09, 436, 315.0,                              45
302.4, 6, 34.94, 294,                              5, 33.6, 251,                              14, 10.13, 438, 315.0,                              45
302.45, 6, 34.99, 294,                              5, 33.65, 251,                              14, 10.18, 440, 315.0,                              45
302.49, 6, 35.03, 295,                              5, 33.69, 251,                              14, 10.22, 442, 315.0,                              45
302.53, 6, 35.07, 295,                              5, 33.73, 252,                              14, 10.26, 444, 315.0,                              45
302.58, 6, 35.12, 295,                              5, 33.78, 252,                              14, 10.31, 446, 315.0,                              45
302.62, 6, 35.17, 296,                              5, 33.82, 252,                              14, 10.35, 448, 315.0,                              45
302.67, 6, 35.21, 296,                              5, 33.87, 253,                              14, 10.4, 450, 315.0,                              45
302.71, 6, 35.26, 297,                              5, 33.91, 253,                              14, 10.44, 452, 315.0,                              45
302.76, 6, 35.3, 297,                              5, 33.96, 253,                              14, 10.49, 453, 315.0,                              45
302.8, 6, 35.34, 297,                              5, 34.0, 254,                              14, 10.53, 455, 315.0,                              45
302.85, 6, 35.39, 298,                              5, 34.05, 254,                              14, 10.58, 457, 315.0,                              45
302.89, 6, 35.43, 298,                              5, 34.09, 254,                              14, 10.62, 459, 315.0,                              45
302.93, 6, 35.47, 298,                              5, 34.13, 255,                              14, 10.66, 461, 315.0,                              45
302.98, 6, 35.52, 299,                              5, 34.18, 255,                              14, 10.71, 463, 315.0,                              45
303.02, 6, 35.57, 299,                              5, 34.22, 255,                              14, 10.75, 465, 315.0,                              45
303.07, 6, 35.61, 300,                              5, 34.27, 256,                              14, 10.8, 467, 315.0,                              45
303.11, 6, 35.66, 300,                              5, 34.31, 256,                              14, 10.84, 469, 315.0,                              45
303.16, 6, 35.7, 300,                              5, 34.36, 256,                              14, 10.89, 471, 315.0,                              45
303.2, 6, 35.74, 301,                              5, 34.4, 257,                              14, 10.93, 473, 315.0,                              45
303.25, 6, 35.79, 301,                              5, 34.45, 257,                              14, 10.98, 475, 315.0,                              45
303.29, 6, 35.83, 301,                              5, 34.49, 257,                              14, 11.02, 477, 315.0,                              45
303.33, 6, 35.88, 302,                              5, 34.54, 258,                              14, 11.06, 479, 315.0,                              45
303.39, 6, 35.94, 302,                              5, 34.59, 258,                              14, 11.12, 481, 315.0,                              45
303.44, 6, 35.98, 303,                              5, 34.64, 258,                              14, 11.17, 483, 315.0,                              45
303.48, 6, 36.02, 303,                              5, 34.68, 259,                              14, 11.21, 485, 315.0,                              45
303.53, 6, 36.07, 303,                              5, 34.73, 259,                              14, 11.26, 487, 315.0,                              45
303.57, 6, 36.11, 304,                              5, 34.77, 259,                              14, 11.3, 489, 315.0,                              45
303.62, 6, 36.16, 304,                              5, 34.82, 260,                              14, 11.35, 491, 315.0,                              45
303.66, 6, 36.2, 305,                              5, 34.86, 260,                              14, 11.39, 493, 315.0,                              45
303.7, 6, 36.24, 305,                              5, 34.9, 260,                              14, 11.43, 495, 315.0,                              45
303.75, 6, 36.29, 305,                              5, 34.95, 261,                              14, 11.48, 496, 315.0,                              45
303.79, 6, 36.33, 306,                              5, 34.99, 261,                              14, 11.52, 498, 315.0,                              45
303.84, 6, 36.38, 306,                              5, 35.04, 261,                              14, 11.56, 500, 315.0,                              45
303.88, 6, 36.42, 306,                              5, 35.08, 262,                              14, 11.61, 502, 315.0,                              45
303.93, 6, 36.47, 307,                              5, 35.13, 262,                              14, 11.66, 504, 315.0,                              45
303.97, 6, 36.51, 307,                              5, 35.17, 262,                              14, 11.7, 506, 315.0,                              45
304.01, 6, 36.56, 308,                              5, 35.22, 263,                              14, 11.74, 508, 315.0,                              45
304.06, 6, 36.6, 308,                              5, 35.26, 263,                              14, 11.79, 510, 315.0,                              45
304.1, 6, 36.64, 308,                              5, 35.3, 263,                              14, 11.83, 512, 315.0,                              45
304.15, 6, 36.69, 309,                              5, 35.35, 264,                              14, 11.88, 514, 315.0,                              45
304.19, 6, 36.73, 309,                              5, 35.39, 264,                              14, 11.92, 516, 315.0,                              45
304.24, 6, 36.78, 309,                              5, 35.44, 264,                              14, 11.96, 518, 315.0,                              45
304.28, 6, 36.82, 310,                              5, 35.48, 265,                              14, 12.01, 520, 315.0,                              45
304.33, 6, 36.87, 310,                              5, 35.53, 265,                              14, 12.06, 522, 315.0,                              45
304.37, 6, 36.91, 311,                              5, 35.57, 265,                              14, 12.1, 524, 315.0,                              45
304.41, 6, 36.96, 311,                              5, 35.62, 266,                              14, 12.14, 525, 315.0,                              45
304.46, 6, 37.0, 311,                              5, 35.66, 266,                              14, 12.19, 527, 315.0,                              45
304.5, 6, 37.04, 312,                              5, 35.7, 266,                              14, 12.23, 529, 315.0,                              45
304.55, 6, 37.09, 312,                              5, 35.75, 267,                              14, 12.28, 531, 315.0,                              45
304.59, 6, 37.13, 312,                              5, 35.79, 267,                              14, 12.32, 533, 315.0,                              45
304.63, 6, 37.18, 313,                              5, 35.83, 267,                              14, 12.36, 535, 315.0,                              45
304.68, 6, 37.22, 313,                              5, 35.88, 268,                              14, 12.41, 537, 315.0,                              45
304.72, 6, 37.27, 314,                              5, 35.93, 268,                              14, 12.45, 539, 315.0,                              45
304.77, 6, 37.31, 314,                              5, 35.97, 268,                              14, 12.5, 541, 315.0,                              45
304.81, 6, 37.35, 314,                              5, 36.01, 269,                              14, 12.54, 543, 315.0,                              45
304.86, 6, 37.4, 315,                              5, 36.06, 269,                              14, 12.59, 545, 315.0,                              45
304.9, 6, 37.44, 315,                              5, 36.1, 269,                              14, 12.63, 547, 315.0,                              45
304.94, 6, 37.49, 315,                              5, 36.15, 270,                              14, 12.67, 548, 315.0,                              45
304.99, 6, 37.53, 316,                              5, 36.19, 270,                              14, 12.72, 550, 315.0,                              45
305.03, 6, 37.57, 316,                              5, 36.23, 270,                              14, 12.76, 552, 315.0,                              45
305.08, 6, 37.62, 317,                              5, 36.28, 271,                              14, 12.81, 554, 315.0,                              45
305.12, 6, 37.66, 317,                              5, 36.32, 271,                              14, 12.85, 556, 315.0,                              45
305.17, 6, 37.71, 317,                              5, 36.37, 271,                              14, 12.9, 558, 315.0,                              45
305.21, 6, 37.75, 318,                              5, 36.41, 272,                              14, 12.94, 560, 315.0,                              45
305.25, 6, 37.8, 318,                              5, 36.46, 272,                              14, 12.98, 562, 315.0,                              45
305.3, 6, 37.84, 318,                              5, 36.5, 272,                              14, 13.03, 564, 315.0,                              45
305.34, 6, 37.89, 319,                              5, 36.55, 273,                              14, 13.07, 566, 315.0,                              45
305.39, 6, 37.93, 319,                              5, 36.59, 273,                              14, 13.12, 568, 315.0,                              45
305.43, 6, 37.97, 320,                              5, 36.63, 273,                              14, 13.16, 570, 315.0,                              45
305.48, 6, 38.02, 320,                              5, 36.68, 274,                              14, 13.21, 572, 315.0,                              45
305.52, 6, 38.06, 320,                              5, 36.72, 274,                              14, 13.25, 574, 315.0,                              45
305.56, 6, 38.11, 321,                              5, 36.77, 274,                              14, 13.29, 575, 315.0,                              45
305.61, 6, 38.15, 321,                              5, 36.81, 275,                              14, 13.34, 577, 315.0,                              45
305.65, 6, 38.2, 321,                              5, 36.86, 275,                              14, 13.38, 579, 315.0,                              45
305.7, 6, 38.24, 322,                              5, 36.9, 275,                              14, 13.43, 581, 315.0,                              45
305.74, 6, 38.29, 322,                              5, 36.95, 276,                              14, 13.47, 583, 315.0,                              45
305.79, 6, 38.33, 323,                              5, 36.99, 276,                              14, 13.52, 585, 315.0,                              45
305.83, 6, 38.37, 323,                              5, 37.03, 276,                              14, 13.56, 587, 315.0,                              45
305.88, 6, 38.42, 323,                              5, 37.08, 277,                              14, 13.61, 589, 315.0,                              45
305.92, 6, 38.46, 324,                              5, 37.12, 277,                              14, 13.65, 591, 315.0,                              45
305.96, 6, 38.51, 324,                              5, 37.17, 277,                              14, 13.69, 593, 315.0,                              45
306.01, 6, 38.55, 324,                              5, 37.21, 278,                              14, 13.74, 595, 315.0,                              45
306.05, 6, 38.6, 325,                              5, 37.26, 278,                              14, 13.78, 597, 315.0,                              45
306.1, 6, 38.64, 325,                              5, 37.3, 278,                              14, 13.83, 599, 315.0,                              45
306.14, 6, 38.69, 326,                              5, 37.35, 279,                              14, 13.87, 600, 315.0,                              45
306.19, 6, 38.73, 326,                              5, 37.39, 279,                              14, 13.92, 602, 315.0,                              45
306.23, 6, 38.77, 326,                              5, 37.43, 279,                              14, 13.96, 604, 315.0,                              45
306.28, 6, 38.82, 327,                              5, 37.48, 280,                              14, 14.01, 606, 315.0,                              45
306.32, 6, 38.86, 327,                              5, 37.52, 280,                              14, 14.05, 608, 315.0,                              45
306.36, 6, 38.91, 327,                              5, 37.57, 280,                              14, 14.09, 610, 315.0,                              45
306.41, 6, 38.95, 328,                              5, 37.61, 281,                              14, 14.14, 612, 315.0,                              45
306.45, 6, 39.0, 328,                              5, 37.66, 281,                              14, 14.18, 614, 315.0,                              45
306.5, 6, 39.04, 329,                              5, 37.7, 281,                              14, 14.23, 616, 315.0,                              45
306.54, 6, 39.09, 329,                              5, 37.75, 282,                              14, 14.27, 618, 315.0,                              45
306.59, 6, 39.13, 329,                              5, 37.79, 282,                              14, 14.32, 620, 315.0,                              45
306.63, 6, 39.17, 330,                              5, 37.83, 282,                              14, 14.36, 622, 315.0,                              45
306.68, 6, 39.22, 330,                              5, 37.88, 283,                              14, 14.41, 624, 315.0,                              45
306.72, 6, 39.26, 330,                              5, 37.92, 283,                              14, 14.45, 626, 315.0,                              45
306.76, 6, 39.31, 331,                              5, 37.97, 283,                              14, 14.49, 627, 315.0,                              45
306.81, 6, 39.35, 331,                              5, 38.01, 284,                              14, 14.54, 629, 315.0,                              45
306.85, 6, 39.4, 332,                              5, 38.06, 284,                              14, 14.58, 631, 315.0,                              45
306.9, 6, 39.44, 332,                              5, 38.1, 284,                              14, 14.63, 633, 315.0,                              45
306.94, 6, 39.48, 332,                              5, 38.14, 285,                              14, 14.67, 635, 315.0,                              45
306.99, 6, 39.53, 333,                              5, 38.19, 285,                              14, 14.72, 637, 315.0,                              45
307.03, 6, 39.57, 333,                              5, 38.23, 285,                              14, 14.76, 639, 315.0,                              45
307.07, 6, 39.62, 333,                              5, 38.28, 286,                              14, 14.8, 641, 315.0,                              45
307.12, 6, 39.66, 334,                              5, 38.32, 286,                              14, 14.85, 643, 315.0,                              45
307.16, 6, 39.7, 334,                              5, 38.36, 286,                              14, 14.89, 645, 315.0,                              45
307.21, 6, 39.75, 335,                              5, 38.41, 287,                              14, 14.94, 647, 315.0,                              45
307.25, 6, 39.79, 335,                              5, 38.45, 287,                              14, 14.98, 648, 315.0,                              0
307.29, 6, 39.83, 335,                              5, 38.49, 287,                              14, 15.02, 650, 315.0,                              0
307.33, 6, 39.88, 336,                              5, 38.54, 288,                              14, 15.06, 652, 315.0,                              0
307.38, 6, 39.92, 336,                              5, 38.58, 288,                              14, 15.11, 654, 315.0,                              0
307.42, 6, 39.97, 336,                              5, 38.62, 288,                              14, 15.15, 656, 315.0,                              0
307.46, 6, 40.01, 337,                              5, 38.67, 289,                              14, 15.19, 658, 315.0,                              0
307.51, 6, 40.05, 337,                              5, 38.71, 289,                              14, 15.24, 660, 315.0,                              0
307.55, 6, 40.1, 337,                              5, 38.75, 289,                              14, 15.28, 662, 315.0,                              0
307.6, 6, 40.14, 338,                              5, 38.8, 290,                              14, 15.33, 664, 315.0,                              0
307.64, 6, 40.18, 338,                              5, 38.84, 290,                              14, 15.37, 665, 315.0,                              0
307.68, 6, 40.23, 339,                              5, 38.89, 290,                              14, 15.41, 667, 315.0,                              0
307.73, 6, 40.27, 339,                              5, 38.93, 291,                              14, 15.46, 669, 315.0,                              0
307.77, 6, 40.31, 339,                              5, 38.97, 291,                              14, 15.5, 671, 315.0,                              0
307.82, 6, 40.36, 340,                              5, 39.02, 291,                              14, 15.55, 673, 315.0,                              0
307.86, 6, 40.4, 340,                              5, 39.06, 292,                              14, 15.59, 675, 315.0,                              0
307.9, 6, 40.44, 340,                              5, 39.1, 292,                              14, 15.63, 677, 315.0,                              0
307.95, 6, 40.49, 341,                              5, 39.15, 292,                              14, 15.68, 679, 315.0,                              0
307.99, 6, 40.53, 341,                              5, 39.19, 292,                              14, 15.72, 680, 315.0,                              0
308.03, 6, 40.57, 341,                              5, 39.23, 293,                              14, 15.76, 682, 315.0,                              0
308.09, 6, 40.63, 342,                              5, 39.29, 293,                              14, 15.82, 685, 315.0,                              0
308.13, 6, 40.67, 342,                              5, 39.33, 294,                              14, 15.86, 687, 315.0,                              0
308.17, 6, 40.71, 343,                              5, 39.37, 294,                              14, 15.9, 688, 315.0,                              0
308.22, 6, 40.76, 343,                              5, 39.42, 294,                              14, 15.95, 690, 315.0,                              0
308.26, 6, 40.8, 343,                              5, 39.46, 294,                              14, 15.99, 692, 315.0,                              0
308.3, 6, 40.84, 344,                              5, 39.5, 295,                              14, 16.03, 694, 315.0,                              0
308.34, 6, 40.89, 344,                              5, 39.55, 295,                              14, 16.07, 696, 315.0,                              0
308.39, 6, 40.93, 344,                              5, 39.59, 295,                              14, 16.12, 698, 315.0,                              0
308.43, 6, 40.97, 345,                              5, 39.63, 296,                              14, 16.16, 700, 315.0,                              0
308.47, 6, 41.01, 345,                              5, 39.67, 296,                              14, 16.2, 702, 315.0,                              0
308.52, 6, 41.06, 346,                              5, 39.72, 296,                              14, 16.25, 703, 315.0,                              0
308.56, 6, 41.1, 346,                              5, 39.76, 297,                              14, 16.29, 705, 315.0,                              0
308.6, 6, 41.14, 346,                              5, 39.8, 297,                              14, 16.33, 707, 315.0,                              0
308.64, 6, 41.19, 347,                              5, 39.85, 297,                              14, 16.37, 709, 315.0,                              0
308.69, 6, 41.23, 347,                              5, 39.89, 298,                              14, 16.42, 711, 315.0,                              0
308.73, 6, 41.27, 347,                              5, 39.93, 298,                              14, 16.46, 713, 315.0,                              0
308.77, 6, 41.31, 348,                              5, 39.97, 298,                              14, 16.5, 715, 315.0,                              0
308.82, 6, 41.36, 348,                              5, 40.02, 299,                              14, 16.55, 716, 315.0,                              0
308.86, 6, 41.4, 348,                              5, 40.06, 299,                              14, 16.59, 718, 315.0,                              0
308.9, 6, 41.44, 349,                              5, 40.1, 299,                              14, 16.63, 720, 315.0,                              0
308.94, 6, 41.49, 349,                              5, 40.15, 300,                              14, 16.67, 722, 315.0,                              0
309.0, 6, 41.54, 350,                              5, 40.2, 300,                              14, 16.73, 724, 315.0,                              0
309.05, 6, 41.59, 350,                              5, 40.25, 300,                              14, 16.78, 726, 315.0,                              0
309.09, 6, 41.63, 350,                              5, 40.29, 301,                              14, 16.82, 728, 315.0,                              0
309.13, 6, 41.67, 351,                              5, 40.33, 301,                              14, 16.86, 730, 315.0,                              0
309.18, 6, 41.72, 351,                              5, 40.38, 301,                              14, 16.91, 732, 315.0,                              0
309.22, 6, 41.76, 352,                              5, 40.42, 302,                              14, 16.95, 734, 315.0,                              0
309.26, 6, 41.81, 352,                              5, 40.47, 302,                              14, 16.99, 736, 315.0,                              0
309.31, 6, 41.85, 352,                              5, 40.51, 302,                              14, 17.04, 738, 315.0,                              0
309.35, 6, 41.89, 353,                              5, 40.55, 303,                              14, 17.08, 740, 315.0,                              0
309.39, 6, 41.94, 353,                              5, 40.6, 303,                              14, 17.12, 742, 315.0,                              0
309.44, 6, 41.98, 353,                              5, 40.64, 303,                              14, 17.17, 743, 315.0,                              0
309.48, 6, 42.02, 354,                              5, 40.68, 304,                              14, 17.21, 745, 315.0,                              0
309.52, 6, 42.07, 354,                              5, 40.73, 304,                              14, 17.25, 747, 315.0,                              0
309.57, 6, 42.11, 354,                              5, 40.77, 304,                              14, 17.3, 749, 315.0,                              0
309.61, 6, 42.15, 355,                              5, 40.81, 305,                              14, 17.34, 751, 315.0,                              0
309.65, 6, 42.2, 355,                              5, 40.86, 305,                              14, 17.38, 753, 315.0,                              0
309.7, 6, 42.24, 356,                              5, 40.9, 305,                              14, 17.43, 755, 315.0,                              0
309.74, 6, 42.28, 356,                              5, 40.94, 306,                              14, 17.47, 757, 315.0,                              0
309.78, 6, 42.33, 356,                              5, 40.99, 306,                              14, 17.51, 759, 315.0,                              0
309.83, 6, 42.37, 357,                              5, 41.03, 306,                              14, 17.56, 760, 315.0,                              0
309.87, 6, 42.41, 357,                              5, 41.07, 307,                              14, 17.6, 762, 315.0,                              0
309.92, 6, 42.46, 357,                              5, 41.12, 307,                              14, 17.65, 764, 315.0,                              0
309.96, 6, 42.5, 358,                              5, 41.16, 307,                              14, 17.69, 766, 315.0,                              0
310.0, 6, 42.54, 358,                              5, 41.2, 308,                              14, 17.73, 768, 315.0,                              0
310.04, 6, 42.59, 358,                              5, 41.25, 308,                              14, 17.77, 770, 315.0,                              0
310.07, 7, 0.03, 359,                              5, 41.28, 308,                              14, 17.8, 771, 315.0,                              0
310.13, 7, 0.09, 0,                              5, 41.33, 309,                              14, 17.86, 774, 315.0,                              0
310.18, 7, 0.13, 0,                              5, 41.38, 309,                              14, 17.91, 775, 315.0,                              0
310.22, 7, 0.17, 1,                              5, 41.42, 309,                              14, 17.95, 777, 315.0,                              0
310.26, 7, 0.22, 1,                              5, 41.47, 309,                              14, 17.99, 779, 315.0,                              0
310.31, 7, 0.26, 1,                              5, 41.51, 310,                              14, 18.04, 781, 315.0,                              0
310.35, 7, 0.31, 2,                              5, 41.55, 310,                              14, 18.08, 783, 315.0,                              0
310.4, 7, 0.35, 2,                              5, 41.6, 310,                              14, 18.13, 785, 315.0,                              0
310.44, 7, 0.39, 2,                              5, 41.64, 311,                              14, 18.17, 787, 315.0,                              0
310.49, 7, 0.44, 3,                              5, 41.69, 311,                              14, 18.22, 789, 315.0,                              0
310.53, 7, 0.48, 3,                              5, 41.73, 311,                              14, 18.26, 791, 315.0,                              0
310.58, 7, 0.53, 4,                              5, 41.78, 312,                              14, 18.31, 793, 315.0,                              0
310.62, 7, 0.58, 4,                              5, 41.83, 312,                              14, 18.35, 795, 315.0,                              0
310.67, 7, 0.62, 4,                              5, 41.87, 313,                              14, 18.4, 797, 315.0,                              0
310.71, 7, 0.67, 5,                              5, 41.92, 313,                              14, 18.44, 799, 315.0,                              0
310.76, 7, 0.71, 5,                              5, 41.96, 313,                              14, 18.49, 801, 315.0,                              0
310.8, 7, 0.76, 6,                              5, 42.01, 314,                              14, 18.53, 803, 315.0,                              0
310.85, 7, 0.8, 6,                              5, 42.05, 314,                              14, 18.58, 805, 315.0,                              0
310.89, 7, 0.85, 6,                              5, 42.1, 314,                              14, 18.62, 807, 315.0,                              0
310.94, 7, 0.89, 7,                              5, 42.14, 315,                              14, 18.67, 809, 315.0,                              0
310.98, 7, 0.94, 7,                              5, 42.18, 315,                              14, 18.71, 811, 315.0,                              0
311.03, 7, 0.98, 7,                              5, 42.23, 315,                              14, 18.76, 812, 315.0,                              0
311.08, 7, 1.03, 8,                              5, 42.28, 316,                              14, 18.81, 814, 315.0,                              0
311.12, 7, 1.07, 8,                              5, 42.32, 316,                              14, 18.85, 816, 315.0,                              0
311.17, 7, 1.12, 9,                              5, 42.37, 316,                              14, 18.9, 818, 315.0,                              0
311.21, 7, 1.17, 9,                              5, 42.41, 317,                              14, 18.94, 820, 315.0,                              0
311.26, 7, 1.21, 9,                              5, 42.46, 317,                              14, 18.99, 822, 315.0,                              0
311.3, 7, 1.25, 10,                              5, 42.5, 317,                              14, 19.03, 824, 315.0,                              0
311.35, 7, 1.3, 10,                              5, 42.55, 318,                              14, 19.08, 826, 315.0,                              0
311.39, 7, 1.35, 10,                              5, 42.59, 318,                              14, 19.12, 828, 315.0,                              0
311.44, 7, 1.39, 11,                              5, 42.64, 318,                              14, 19.17, 830, 315.0,                              0
311.48, 7, 1.44, 11,                              5, 42.68, 319,                              14, 19.21, 832, 315.0,                              0
311.53, 7, 1.48, 12,                              5, 42.73, 319,                              14, 19.26, 834, 315.0,                              0
311.57, 7, 1.53, 12,                              5, 42.77, 319,                              14, 19.3, 836, 315.0,                              0
311.62, 7, 1.57, 12,                              5, 42.82, 320,                              14, 19.35, 838, 315.0,                              0
311.66, 7, 1.61, 13,                              5, 42.86, 320,                              14, 19.39, 840, 315.0,                              0
311.71, 7, 1.66, 13,                              5, 42.91, 320,                              14, 19.44, 842, 315.0,                              0
311.75, 7, 1.7, 14,                              5, 42.95, 321,                              14, 19.48, 844, 315.0,                              0
311.79, 7, 1.75, 14,                              5, 43.0, 321,                              14, 19.52, 846, 315.0,                              0
311.85, 7, 1.81, 14,                              5, 43.05, 321,                              14, 19.58, 848, 315.0,                              0
311.9, 7, 1.85, 15,                              5, 43.1, 322,                              14, 19.63, 850, 315.0,                              0
311.94, 7, 1.9, 15,                              5, 43.14, 322,                              14, 19.67, 852, 315.0,                              0
311.99, 7, 1.94, 16,                              5, 43.19, 322,                              14, 19.72, 854, 315.0,                              0
312.03, 7, 1.98, 16,                              5, 43.23, 323,                              14, 19.76, 856, 315.0,                              0
312.08, 7, 2.03, 16,                              5, 43.28, 323,                              14, 19.81, 858, 315.0,                              0
312.12, 7, 2.08, 17,                              5, 43.32, 323,                              14, 19.85, 860, 315.0,                              0
312.17, 7, 2.12, 17,                              5, 43.37, 324,                              14, 19.9, 862, 315.0,                              0
312.21, 7, 2.17, 17,                              5, 43.42, 324,                              14, 19.94, 864, 315.0,                              0
312.26, 7, 2.21, 18,                              5, 43.46, 324,                              14, 19.99, 866, 315.0,                              0
312.3, 7, 2.25, 18,                              5, 43.5, 325,                              15, 0.02, 868, 337.5,                              0
312.35, 7, 2.3, 19,                              5, 43.55, 325,                              15, 0.07, 1, 337.5,                              0
312.39, 7, 2.34, 19,                              5, 43.59, 325,                              15, 0.11, 3, 337.5,                              0
312.43, 7, 2.39, 19,                              5, 43.63, 326,                              15, 0.16, 5, 337.5,                              0
312.48, 7, 2.43, 20,                              5, 43.68, 326,                              15, 0.2, 7, 337.5,                              0
312.52, 7, 2.47, 20,                              5, 43.72, 326,                              15, 0.24, 9, 337.5,                              0
312.56, 7, 2.52, 20,                              5, 43.77, 327,                              15, 0.29, 11, 337.5,                              0
312.61, 7, 2.56, 21,                              5, 43.81, 327,                              15, 0.33, 13, 337.5,                              0
312.65, 7, 2.61, 21,                              5, 43.86, 327,                              15, 0.38, 15, 337.5,                              0
312.7, 7, 2.65, 22,                              5, 43.9, 328,                              15, 0.42, 17, 337.5,                              0
312.74, 7, 2.7, 22,                              5, 43.94, 328,                              15, 0.47, 19, 337.5,                              0
312.79, 7, 2.74, 22,                              5, 43.99, 328,                              15, 0.51, 21, 337.5,                              0
312.83, 7, 2.78, 23,                              5, 44.03, 329,                              15, 0.55, 22, 337.5,                              0
312.87, 7, 2.83, 23,                              5, 44.08, 329,                              15, 0.6, 24, 337.5,                              0
312.92, 7, 2.87, 23,                              5, 44.12, 329,                              15, 0.64, 26, 337.5,                              0
312.96, 7, 2.92, 24,                              5, 44.16, 330,                              15, 0.69, 28, 337.5,                              0
313.01, 7, 2.96, 24,                              5, 44.21, 330,                              15, 0.73, 30, 337.5,                              0
313.05, 7, 3.0, 24,                              5, 44.25, 330,                              15, 0.77, 32, 337.5,                              0
313.09, 7, 3.05, 25,                              5, 44.3, 331,                              15, 0.82, 34, 337.5,                              0
313.14, 7, 3.09, 25,                              5, 44.34, 331,                              15, 0.86, 36, 337.5,                              0
313.18, 7, 3.14, 26,                              5, 44.38, 331,                              15, 0.91, 38, 337.5,                              0
313.23, 7, 3.18, 26,                              5, 44.43, 332,                              15, 0.95, 40, 337.5,                              0
313.27, 7, 3.22, 26,                              5, 44.47, 332,                              15, 0.99, 41, 337.5,                              0
313.31, 7, 3.27, 27,                              5, 44.52, 332,                              15, 1.04, 43, 337.5,                              0
313.36, 7, 3.31, 27,                              5, 44.56, 333,                              15, 1.08, 45, 337.5,                              0
313.4, 7, 3.36, 27,                              5, 44.6, 333,                              15, 1.13, 47, 337.5,                              0
313.45, 7, 3.4, 28,                              5, 44.65, 333,                              15, 1.17, 49, 337.5,                              0
313.49, 7, 3.44, 28,                              5, 44.69, 334,                              15, 1.21, 51, 337.5,                              0
313.53, 7, 3.49, 29,                              5, 44.73, 334,                              15, 1.26, 53, 337.5,                              0
313.58, 7, 3.53, 29,                              5, 44.78, 334,                              15, 1.3, 55, 337.5,                              0
313.62, 7, 3.57, 29,                              5, 44.82, 335,                              15, 1.34, 57, 337.5,                              0
313.66, 7, 3.62, 30,                              5, 44.87, 335,                              15, 1.39, 59, 337.5,                              0
313.71, 7, 3.66, 30,                              5, 44.91, 335,                              15, 1.43, 61, 337.5,                              0
313.77, 7, 3.72, 30,                              5, 44.97, 336,                              15, 1.49, 63, 337.5,                              0
313.81, 7, 3.77, 31,                              5, 45.01, 336,                              15, 1.54, 65, 337.5,                              0
313.86, 7, 3.81, 31,                              5, 45.06, 336,                              15, 1.58, 67, 337.5,                              0
313.9, 7, 3.85, 32,                              5, 45.1, 337,                              15, 1.62, 69, 337.5,                              0
313.94, 7, 3.9, 32,                              5, 45.15, 337,                              15, 1.67, 71, 337.5,                              0
313.99, 7, 3.94, 32,                              5, 45.19, 337,                              15, 1.71, 73, 337.5,                              0
314.03, 7, 3.98, 33,                              5, 45.23, 338,                              15, 1.75, 75, 337.5,                              0
314.08, 7, 4.03, 33,                              5, 45.28, 338,                              15, 1.8, 76, 337.5,                              0
314.12, 7, 4.07, 34,                              5, 45.32, 338,                              15, 1.84, 78, 337.5,                              0
314.16, 7, 4.12, 34,                              5, 45.37, 339,                              15, 1.89, 80, 337.5,                              0
314.21, 7, 4.16, 34,                              5, 45.41, 339,                              15, 1.93, 82, 337.5,                              0
314.25, 7, 4.21, 35,                              5, 45.46, 339,                              15, 1.98, 84, 337.5,                              0
314.3, 7, 4.25, 35,                              5, 45.5, 340,                              15, 2.02, 86, 337.5,                              0
314.35, 7, 4.3, 35,                              5, 45.55, 340,                              15, 2.07, 88, 337.5,                              0
314.39, 7, 4.34, 36,                              5, 45.59, 340,                              15, 2.11, 90, 337.5,                              0
314.43, 7, 4.39, 36,                              5, 45.64, 341,                              15, 2.16, 92, 337.5,                              0
314.48, 7, 4.43, 37,                              5, 45.68, 341,                              15, 2.2, 94, 337.5,                              0
314.52, 7, 4.48, 37,                              5, 45.72, 341,                              15, 2.25, 96, 337.5,                              0
314.56, 7, 4.52, 37,                              5, 45.77, 342,                              15, 2.29, 98, 337.5,                              0
314.61, 7, 4.56, 38,                              5, 45.81, 342,                              15, 2.33, 100, 337.5,                              0
314.67, 7, 4.62, 38,                              5, 45.87, 342,                              15, 2.39, 102, 337.5,                              0
314.71, 7, 4.67, 38,                              5, 45.91, 343,                              15, 2.44, 104, 337.5,                              0
314.75, 7, 4.71, 39,                              5, 45.96, 343,                              15, 2.48, 106, 337.5,                              0
314.8, 7, 4.75, 39,                              5, 46.0, 343,                              15, 2.52, 108, 337.5,                              0
314.84, 7, 4.79, 40,                              5, 46.04, 344,                              15, 2.56, 110, 337.5,                              0
314.88, 7, 4.84, 40,                              5, 46.09, 344,                              15, 2.61, 112, 337.5,                              0
314.93, 7, 4.88, 40,                              5, 46.13, 344,                              15, 2.65, 113, 337.5,                              0
